reason_code_encoded,evidence_completeness_score,has_invoice,has_shipping_proof,has_proof_of_delivery,has_customer_communication,contradiction_count,contradiction_max_severity,fraud_probability,merchant_historical_win_rate,previous_disputes_won_count,dispute_amount,evidence_quality_score,merchant_won
4,0.75,1,1,1,0,0,0,0.0807,0.6246,5,2588.89,0.7062,1
0,0.5,0,0,1,1,1,0,0.1463,0.8311,44,5712.92,0.4454,0
3,0.75,1,1,0,1,0,0,0.1133,0.906,14,7418.22,0.4931,1
1,1.0,1,1,1,1,1,1,0.2074,0.6873,9,7134.31,0.7678,1
3,0.5,0,0,1,1,1,3,0.0853,0.7929,41,10235.66,0.3503,0
3,0.75,1,1,1,0,1,3,0.115,0.6082,35,570.45,0.5487,0
3,0.5,0,1,1,0,1,2,0.429,0.9089,45,246.42,0.4835,1
2,0.75,1,1,1,0,1,2,0.3679,0.7255,39,491.12,0.4972,1
0,0.75,1,0,1,1,1,0,0.3122,0.6555,5,3313.52,0.5452,1
0,1.0,1,1,1,1,0,0,0.1428,0.6736,43,2942.7,0.7583,1
1,0.5,1,0,1,0,0,0,0.2457,0.5864,39,3993.18,0.433,1
0,0.75,1,1,0,1,1,0,0.0735,0.7959,5,1723.19,0.6277,1
2,0.25,1,0,0,0,1,1,0.0902,0.6559,14,1839.17,0.1816,0
0,0.75,1,0,1,1,0,0,0.1228,0.4571,28,2860.53,0.5306,1
5,0.75,1,1,1,0,1,2,0.4652,0.6843,24,388.25,0.5497,1
2,0.75,1,1,1,0,1,1,0.0706,0.6237,18,5730.8,0.6194,1
3,0.75,1,0,1,1,0,0,0.2608,0.7605,13,9067.26,0.5587,1
0,0.5,1,0,0,1,0,0,0.3923,0.9285,2,1814.84,0.4908,0
3,1.0,1,1,1,1,0,0,0.5847,0.7455,49,4809.01,0.8124,1
4,0.75,1,1,1,0,0,0,0.5373,0.5294,41,2885.73,0.5029,1
1,0.5,1,1,0,0,0,0,0.3503,0.51,45,1042.2,0.4526,1
2,0.0,0,0,0,0,0,0,0.1889,0.8696,13,345.72,0.1,1
2,0.75,0,1,1,1,0,0,0.1912,0.7277,38,1087.8,0.659,1
0,0.5,1,0,0,1,0,0,0.0538,0.3261,38,3350.21,0.3739,0
1,0.5,1,0,1,0,1,2,0.2317,0.9179,20,243.71,0.4249,1
1,0.5,1,1,0,0,1,0,0.1964,0.5676,10,6431.68,0.4601,0
0,1.0,1,1,1,1,0,0,0.1256,0.6868,49,12408.86,0.9748,1
1,0.75,1,1,1,0,0,0,0.1714,0.7803,9,405.18,0.556,1
0,0.75,0,1,1,1,0,0,0.0832,0.7501,14,1091.51,0.5754,1
0,0.75,1,1,1,0,0,0,0.032,0.4239,29,4040.59,0.6094,1
0,1.0,1,1,1,1,0,0,0.3406,0.6254,43,5841.09,0.9745,1
5,0.75,1,1,0,1,1,0,0.1606,0.6029,16,1586.24,0.7241,1
1,0.5,1,0,0,1,0,0,0.4773,0.8035,28,2634.34,0.3407,1
5,0.75,1,0,1,1,1,3,0.2294,0.9288,16,7881.9,0.5221,1
1,0.75,1,1,1,0,0,0,0.0818,0.6289,32,1798.04,0.6176,1
0,1.0,1,1,1,1,0,0,0.3226,0.8471,37,397.69,0.6873,1
1,0.5,1,0,0,1,1,2,0.4643,0.6798,20,18570.77,0.3855,1
1,0.5,1,1,0,0,1,3,0.569,0.5464,46,795.77,0.351,0
0,0.25,1,0,0,0,0,0,0.1961,0.9615,13,275.04,0.2182,0
2,0.75,1,1,1,0,1,0,0.3442,0.974,9,1950.59,0.7367,1
0,0.75,1,0,1,1,0,0,0.1853,0.3795,41,553.24,0.7491,1
2,0.75,1,1,1,0,0,0,0.0823,0.4467,22,13577.16,0.586,1
2,1.0,1,1,1,1,0,0,0.306,0.7917,38,1777.61,0.8597,1
0,0.0,0,0,0,0,0,0,0.2275,0.7638,38,6216.65,0.1,0
0,0.75,1,1,0,1,0,0,0.5538,0.5655,13,780.12,0.5183,1
2,0.5,1,1,0,0,0,0,0.6212,0.5161,46,623.06,0.4457,0
1,0.75,1,1,1,0,0,0,0.0167,0.6767,21,3767.32,0.5948,1
0,0.75,1,1,0,1,0,0,0.2724,0.6823,40,8501.08,0.5416,1
5,1.0,1,1,1,1,0,0,0.0797,0.7279,27,525.75,0.791,1
0,0.25,1,0,0,0,0,0,0.1171,0.6243,46,3214.23,0.1691,0
2,0.5,0,1,1,0,0,0,0.0896,0.6594,8,410.68,0.4467,1
5,0.5,1,0,1,0,0,0,0.0589,0.6646,22,5952.63,0.3692,1
0,0.75,1,0,1,1,0,0,0.1305,0.472,6,8500.92,0.5692,1
0,0.75,1,0,1,1,1,0,0.1525,0.8533,23,3568.5,0.5193,1
0,1.0,1,1,1,1,0,0,0.557,0.6421,42,4180.48,0.9526,1
0,0.75,1,1,0,1,0,0,0.4633,0.7673,36,299.61,0.617,1
0,0.75,1,0,1,1,1,1,0.3588,0.8411,8,365.22,0.6377,1
2,0.5,1,0,1,0,0,0,0.192,0.3421,37,793.17,0.4247,1
0,0.75,1,1,0,1,0,0,0.1343,0.6009,6,1219.89,0.5953,1
1,0.25,0,0,0,1,0,0,0.5244,0.6967,22,5092.81,0.1793,0
5,0.25,0,0,1,0,0,0,0.2428,0.7561,24,2100.91,0.2277,1
3,0.5,1,0,1,0,2,3,0.2209,0.8791,45,385.18,0.3472,0
2,0.75,1,1,1,0,0,0,0.2549,0.7848,21,6802.19,0.5148,0
0,0.75,1,1,1,0,0,0,0.4369,0.9096,42,17906.33,0.6739,1
2,0.75,1,1,0,1,0,0,0.2182,0.7793,6,2224.56,0.5423,1
1,0.75,1,1,0,1,0,0,0.0341,0.4129,5,2609.35,0.568,1
1,1.0,1,1,1,1,0,0,0.014,0.5713,35,386.17,0.8163,1
0,0.75,1,1,0,1,0,0,0.0788,0.8087,45,1790.2,0.6055,0
4,1.0,1,1,1,1,0,0,0.2281,0.5437,21,1727.16,0.898,1
1,1.0,1,1,1,1,0,0,0.0989,0.7027,34,11913.49,0.8682,1
0,0.25,1,0,0,0,1,3,0.3092,0.5673,48,3880.28,0.2189,0
1,0.5,1,0,1,0,1,3,0.3689,0.3975,46,5434.35,0.45,0
1,0.75,1,1,0,1,0,0,0.2547,0.7747,32,580.71,0.5643,1
3,0.75,1,1,1,0,0,0,0.0642,0.7748,20,1988.05,0.5721,1
2,0.5,1,1,0,0,0,0,0.0802,0.8433,10,844.24,0.4016,1
2,1.0,1,1,1,1,0,0,0.536,0.8766,12,6986.12,0.7576,1
0,0.5,0,1,0,1,2,3,0.5342,0.5616,2,678.6,0.4974,0
1,0.25,0,0,1,0,0,0,0.5465,0.3818,12,2122.32,0.2337,0
1,1.0,1,1,1,1,0,0,0.3855,0.7058,49,293.0,0.7076,1
0,0.75,1,1,0,1,0,0,0.542,0.6579,40,3620.74,0.489,0
0,0.75,1,1,1,0,0,0,0.0475,0.8882,33,2401.72,0.4987,1
2,0.5,1,1,0,0,0,0,0.107,0.6499,27,2511.81,0.3677,1
0,1.0,1,1,1,1,0,0,0.3262,0.5666,39,475.06,0.69,1
1,0.25,1,0,0,0,0,0,0.0495,0.7821,33,2625.28,0.2092,1
0,0.75,1,1,1,0,0,0,0.2101,0.4575,31,3003.66,0.7127,0
0,0.5,1,0,0,1,0,0,0.083,0.5712,22,11623.84,0.4539,0
0,1.0,1,1,1,1,0,0,0.5041,0.5612,23,218.25,0.7255,1
5,0.5,1,1,0,0,1,1,0.2168,0.4695,0,9060.83,0.3949,0
3,0.75,1,1,1,0,2,3,0.1107,0.7226,23,2385.81,0.6208,1
5,0.5,1,1,0,0,1,3,0.5208,0.6031,2,925.54,0.4668,0
1,1.0,1,1,1,1,1,0,0.0987,0.4681,16,3933.4,0.9437,1
0,0.75,1,1,1,0,0,0,0.2227,0.6114,6,2647.46,0.7263,1
1,0.75,1,1,0,1,3,3,0.4169,0.6737,9,1000.06,0.6212,0
1,0.75,0,1,1,1,1,3,0.064,0.5392,18,3549.99,0.6697,0
3,0.5,1,1,0,0,1,3,0.1641,0.5866,23,2343.68,0.3446,1
0,1.0,1,1,1,1,2,0,0.0565,0.558,8,4188.03,0.8479,1
1,0.75,1,0,1,1,0,0,0.256,0.884,49,4188.73,0.5528,1
0,1.0,1,1,1,1,0,0,0.402,0.6476,14,2340.72,0.8011,1
0,0.75,1,1,1,0,0,0,0.1632,0.709,48,1834.61,0.6539,1
2,0.5,1,0,0,1,1,2,0.2278,0.6581,21,328.66,0.37,1
1,0.5,1,0,0,1,0,0,0.3872,0.7824,16,2483.2,0.3341,0
1,0.5,1,0,0,1,0,0,0.1076,0.6713,18,1074.9,0.3268,1
1,0.5,0,1,1,0,1,1,0.0992,0.7762,8,291.51,0.3289,0
1,1.0,1,1,1,1,1,0,0.2278,0.3597,37,1503.66,0.6529,1
2,0.75,1,1,1,0,0,0,0.2293,0.824,18,420.37,0.5165,1
4,0.25,1,0,0,0,0,0,0.1161,0.7915,7,3134.1,0.1835,1
5,0.5,1,1,0,0,0,0,0.3073,0.6635,5,2551.79,0.3637,1
2,0.5,1,0,0,1,1,1,0.0433,0.4255,48,5602.99,0.4977,1
0,0.75,1,1,0,1,0,0,0.3907,0.4922,37,1190.16,0.5678,0
2,0.75,1,1,0,1,0,0,0.2318,0.8821,44,1725.63,0.5209,1
1,0.75,1,0,1,1,0,0,0.1063,0.3586,20,4187.31,0.6307,1
0,0.75,1,1,1,0,1,3,0.1334,0.8685,28,17438.83,0.7127,1
3,0.75,1,0,1,1,1,0,0.2749,0.7752,33,8308.12,0.6655,1
0,0.75,1,1,1,0,0,0,0.0933,0.4972,11,2674.91,0.5652,1
4,0.5,1,1,0,0,0,0,0.1093,0.9474,38,4065.64,0.4233,1
1,0.75,0,1,1,1,0,0,0.2224,0.6237,31,2756.92,0.6751,1
2,0.5,1,0,0,1,1,2,0.167,0.9059,5,2097.05,0.4524,0
2,0.75,1,0,1,1,0,0,0.7822,0.6667,16,3327.18,0.6625,1
4,0.75,0,1,1,1,0,0,0.6937,0.4666,31,1810.01,0.7161,1
2,0.25,1,0,0,0,0,0,0.2402,0.5725,7,1250.68,0.2386,0
2,0.75,1,1,1,0,1,2,0.2242,0.5122,37,4380.73,0.6395,1
0,0.5,0,1,0,1,0,0,0.0334,0.7786,28,7294.31,0.4002,0
1,0.5,1,0,1,0,1,2,0.19,0.5925,30,1288.99,0.4373,1
0,0.5,1,0,1,0,0,0,0.3306,0.5237,18,4395.24,0.4682,1
2,0.5,0,1,0,1,0,0,0.049,0.3792,8,2092.18,0.326,0
1,0.75,1,1,1,0,0,0,0.1284,0.9398,27,1358.8,0.7479,1
2,0.75,1,1,1,0,1,3,0.0746,0.843,47,3496.79,0.5355,1
0,0.75,0,1,1,1,1,3,0.512,0.5506,49,9912.95,0.6109,0
0,0.75,1,1,0,1,1,1,0.3051,0.6356,38,1616.86,0.7164,0
2,0.75,1,0,1,1,0,0,0.1642,0.5455,39,5087.32,0.5466,1
0,0.5,0,1,0,1,0,0,0.1296,0.6945,30,1422.64,0.4084,1
0,0.5,1,1,0,0,0,0,0.2109,0.2786,18,5801.39,0.3482,0
0,0.5,1,0,0,1,1,1,0.0221,0.7149,32,5094.68,0.3941,0
5,0.5,1,0,0,1,0,0,0.0052,0.7451,25,5178.03,0.356,1
2,0.25,1,0,0,0,0,0,0.0524,0.7193,44,21374.26,0.1943,1
1,0.5,1,0,1,0,0,0,0.1967,0.6908,0,629.99,0.3904,1
0,0.75,1,1,0,1,2,3,0.2092,0.6405,10,1823.38,0.7482,0
0,0.75,1,1,0,1,2,3,0.0545,0.4444,1,3587.57,0.7486,0
2,0.5,1,0,0,1,1,3,0.1212,0.6508,34,3224.65,0.3451,1
2,1.0,1,1,1,1,0,0,0.1541,0.8529,12,5409.53,0.9041,1
0,1.0,1,1,1,1,0,0,0.3092,0.8345,38,268.16,0.6681,1
0,0.5,0,1,0,1,0,0,0.1395,0.3529,33,4373.34,0.3303,0
0,0.5,0,1,0,1,0,0,0.3905,0.7905,33,4784.25,0.3434,0
2,0.25,1,0,0,0,0,0,0.2395,0.5465,34,320.67,0.247,1
2,0.75,1,1,0,1,1,1,0.1073,0.5684,31,2807.84,0.7345,1
0,0.5,1,1,0,0,0,0,0.1267,0.6774,44,1083.6,0.3589,0
0,0.75,1,0,1,1,1,0,0.1533,0.6516,11,5761.63,0.5299,1
0,0.5,1,0,0,1,0,0,0.0317,0.5804,32,278.1,0.3671,1
5,0.75,1,0,1,1,2,2,0.4227,0.3733,17,653.06,0.6228,1
0,0.5,1,0,0,1,0,0,0.0917,0.8573,4,486.13,0.4247,1
2,1.0,1,1,1,1,1,3,0.1181,0.5452,18,336.05,0.7276,1
2,0.75,1,1,1,0,0,0,0.5186,0.7921,30,3307.66,0.6861,1
1,0.75,1,1,1,0,0,0,0.4493,0.7338,26,7201.87,0.5688,1
0,0.75,1,1,0,1,0,0,0.0993,0.8125,41,2603.68,0.7296,1
0,1.0,1,1,1,1,1,2,0.1858,0.5827,37,927.61,0.8799,1
2,1.0,1,1,1,1,2,2,0.508,0.7099,49,1574.49,0.8027,1
2,0.75,1,1,1,0,0,0,0.1739,0.3419,14,1664.01,0.6949,1
2,0.75,1,0,1,1,1,2,0.2124,0.712,45,2202.85,0.7022,1
1,0.75,0,1,1,1,0,0,0.098,0.4248,47,2009.8,0.5638,1
0,1.0,1,1,1,1,1,1,0.6072,0.758,3,3992.55,0.7689,1
5,0.5,1,0,0,1,0,0,0.2978,0.6038,18,1553.84,0.4888,1
2,1.0,1,1,1,1,2,3,0.3555,0.7114,20,3906.49,0.7077,1
0,0.75,1,1,0,1,1,1,0.4065,0.8076,39,2869.77,0.4986,0
5,0.5,1,1,0,0,0,0,0.3715,0.6983,0,274.04,0.4045,1
2,1.0,1,1,1,1,2,3,0.2074,0.7464,19,8925.73,0.9304,1
2,0.5,1,1,0,0,0,0,0.3161,0.6685,21,785.87,0.46,1
2,1.0,1,1,1,1,0,0,0.3395,0.644,12,2202.17,0.9718,1
3,0.5,1,1,0,0,0,0,0.5811,0.639,40,10420.78,0.4183,1
2,0.75,1,1,1,0,0,0,0.2333,0.8512,0,1094.46,0.5138,1
0,1.0,1,1,1,1,0,0,0.41,0.419,14,178.45,0.856,1
0,0.5,0,1,1,0,0,0,0.1563,0.8048,14,2457.05,0.4612,1
4,1.0,1,1,1,1,0,0,0.1171,0.3927,13,987.3,0.6827,1
0,1.0,1,1,1,1,0,0,0.6309,0.727,4,3153.19,0.7104,1
1,1.0,1,1,1,1,1,0,0.2837,0.6157,48,6046.01,0.6543,1
1,0.5,0,0,1,1,0,0,0.0587,0.351,5,2605.45,0.4289,1
1,0.25,1,0,0,0,1,3,0.054,0.3953,40,3725.02,0.2401,0
2,0.75,1,0,1,1,0,0,0.3678,0.5552,30,3939.75,0.6635,1
4,0.75,1,1,1,0,0,0,0.2885,0.6813,25,6112.2,0.7453,1
0,0.5,1,0,1,0,1,0,0.2405,0.5804,24,4175.81,0.336,1
0,0.75,1,0,1,1,1,3,0.2789,0.6463,48,13179.15,0.7245,1
0,0.75,1,1,1,0,0,0,0.1894,0.4649,38,2232.18,0.7012,1
4,0.75,1,1,0,1,0,0,0.0515,0.769,39,280.48,0.57,1
2,0.5,0,1,0,1,1,1,0.4342,0.8109,14,1853.22,0.4954,0
0,0.5,1,0,0,1,0,0,0.2705,0.8634,5,6511.37,0.3754,0
3,0.75,0,1,1,1,0,0,0.1902,0.693,0,599.78,0.7209,1
3,0.75,1,1,1,0,0,0,0.0132,0.7275,40,4760.52,0.7187,1
3,0.75,1,1,0,1,0,0,0.1354,0.7707,6,2784.99,0.6864,1
4,1.0,1,1,1,1,1,1,0.1726,0.9056,3,8182.44,0.8472,1
0,0.75,0,1,1,1,1,2,0.062,0.3909,0,4698.12,0.519,1
2,0.5,1,0,1,0,2,3,0.0596,0.6025,40,3881.23,0.4181,0
1,0.5,1,0,0,1,0,0,0.2866,0.7541,1,7727.51,0.3874,1
3,0.25,1,0,0,0,0,0,0.0855,0.9804,47,8459.26,0.2318,1
2,0.5,1,1,0,0,0,0,0.1845,0.579,33,1800.99,0.4577,1
2,0.75,1,1,0,1,0,0,0.0974,0.3441,34,9301.4,0.7265,1
2,0.75,1,1,0,1,0,0,0.0215,0.6126,45,296.88,0.4914,1
0,0.5,1,0,0,1,1,1,0.1913,0.3496,12,5132.54,0.4666,0
1,1.0,1,1,1,1,2,0,0.0358,0.7358,16,1535.96,0.9785,1
5,0.5,0,1,0,1,0,0,0.0716,0.8557,9,2438.89,0.4631,1
4,0.75,1,1,1,0,0,0,0.0309,0.8043,2,6422.28,0.5217,1
0,0.5,1,1,0,0,0,0,0.0821,0.9043,3,3647.11,0.3392,1
0,0.25,1,0,0,0,0,0,0.0041,0.5029,24,2240.43,0.1643,0
0,0.75,1,1,0,1,0,0,0.2253,0.9455,36,726.66,0.6525,1
2,0.25,0,1,0,0,1,3,0.0456,0.7994,42,9904.31,0.2176,0
3,0.5,1,0,1,0,0,0,0.2059,0.6325,37,1514.64,0.4977,1
0,0.5,1,0,0,1,1,3,0.2916,0.924,28,473.28,0.3947,0
1,0.75,1,1,1,0,0,0,0.0771,0.6951,0,3006.57,0.5746,1
3,0.75,1,1,1,0,1,2,0.0627,0.7505,29,1924.71,0.6514,1
2,0.75,0,1,1,1,0,0,0.1871,0.6491,38,3224.96,0.7042,1
1,0.5,1,0,1,0,0,0,0.1159,0.3955,9,1030.86,0.4889,1
2,0.75,1,1,1,0,1,2,0.0563,0.811,28,1765.96,0.6983,0
1,0.75,1,1,1,0,0,0,0.2162,0.6598,43,12678.56,0.5995,1
0,1.0,1,1,1,1,0,0,0.1402,0.8275,31,9750.5,0.8722,1
2,0.75,1,1,0,1,0,0,0.2406,0.7442,43,7092.69,0.7123,1
2,0.25,1,0,0,0,0,0,0.2003,0.896,0,5385.49,0.2054,1
3,1.0,1,1,1,1,0,0,0.3227,0.7576,40,695.93,0.7258,1
2,0.75,1,1,1,0,0,0,0.2594,0.4903,16,2301.86,0.5321,1
2,1.0,1,1,1,1,0,0,0.2154,0.4048,11,4655.59,0.6501,1
0,0.5,1,1,0,0,0,0,0.2677,0.7573,1,1162.24,0.4507,1
1,1.0,1,1,1,1,0,0,0.3745,0.5016,8,217.72,0.6889,1
0,0.75,1,1,0,1,0,0,0.048,0.4335,11,1995.09,0.5515,0
0,1.0,1,1,1,1,0,0,0.1385,0.5701,24,2037.71,0.7543,1
2,0.5,1,1,0,0,0,0,0.1903,0.7297,35,335.61,0.4231,1
5,0.75,1,1,1,0,1,0,0.2803,0.8463,43,1452.99,0.592,1
0,0.75,1,1,0,1,0,0,0.2406,0.8354,49,8823.88,0.6646,1
1,0.75,1,1,1,0,0,0,0.5937,0.8021,34,1108.27,0.5021,1
3,1.0,1,1,1,1,0,0,0.1678,0.5888,21,3047.06,0.6934,1
0,0.75,1,0,1,1,0,0,0.104,0.6816,32,2442.2,0.6185,1
2,1.0,1,1,1,1,0,0,0.1454,0.6612,49,7034.95,0.7679,1
2,0.5,1,0,1,0,0,0,0.137,0.5592,20,3810.06,0.3768,1
2,1.0,1,1,1,1,1,2,0.1207,0.5504,39,703.7,0.6735,1
0,1.0,1,1,1,1,0,0,0.3674,0.7742,21,639.57,0.9635,1
1,0.75,1,1,0,1,1,0,0.2835,0.5983,27,2953.5,0.6691,1
2,0.75,1,1,1,0,0,0,0.0524,0.8147,3,266.53,0.5194,1
2,0.75,1,1,1,0,2,3,0.4046,0.8309,25,1850.36,0.5046,0
0,0.5,1,1,0,0,0,0,0.191,0.9133,22,1882.13,0.4956,1
2,0.25,1,0,0,0,0,0,0.3031,0.5726,47,865.0,0.2221,1
0,1.0,1,1,1,1,1,0,0.1913,0.5867,48,1353.43,0.7961,1
2,0.5,1,0,0,1,1,1,0.1202,0.6049,22,1501.4,0.4478,1
0,0.75,1,1,1,0,0,0,0.0645,0.7395,40,141.4,0.686,1
5,0.75,1,1,0,1,1,0,0.279,0.4623,7,5837.68,0.6922,1
1,0.75,1,1,1,0,0,0,0.2402,0.8891,31,11149.46,0.6129,1
0,0.5,1,0,1,0,0,0,0.4953,0.5259,38,1295.1,0.4002,1
0,0.5,1,0,1,0,0,0,0.0774,0.4547,43,515.69,0.3269,1
0,0.5,0,1,1,0,0,0,0.2408,0.3667,0,10842.99,0.4871,1
3,1.0,1,1,1,1,0,0,0.3646,0.8429,29,4822.18,0.8612,1
5,0.5,0,1,1,0,0,0,0.1713,0.4937,27,7862.0,0.3606,1
1,0.75,1,1,0,1,1,0,0.0904,0.5444,16,1666.8,0.7289,1
1,0.75,1,1,0,1,1,3,0.0503,0.8207,22,2416.19,0.7277,0
2,0.5,1,0,0,1,0,0,0.0936,0.6125,37,9419.42,0.4981,1
4,0.75,1,1,1,0,0,0,0.2032,0.6557,23,2253.75,0.7169,1
2,0.5,1,1,0,0,2,3,0.3868,0.7445,21,4002.61,0.4996,0
1,0.25,1,0,0,0,0,0,0.0331,0.9164,4,4370.34,0.1839,1
1,0.75,1,1,1,0,0,0,0.2642,0.6414,24,6451.46,0.7086,1
2,0.5,1,0,1,0,3,3,0.273,0.6278,6,13036.23,0.469,0
0,1.0,1,1,1,1,1,0,0.1213,0.4078,21,1527.36,0.7308,1
2,0.5,1,0,0,1,0,0,0.3058,0.6811,43,1095.01,0.3422,1
1,0.75,1,1,0,1,0,0,0.1506,0.3321,36,383.12,0.7446,1
2,0.75,1,0,1,1,0,0,0.0464,0.7653,33,6895.89,0.5652,1
0,0.25,0,1,0,0,1,1,0.2211,0.5644,35,1311.95,0.2387,0
2,0.75,1,1,1,0,1,2,0.1281,0.6313,48,278.1,0.4886,0
1,1.0,1,1,1,1,0,0,0.2269,0.7145,39,7115.7,0.6574,1
2,1.0,1,1,1,1,1,2,0.1298,0.8484,19,2596.08,0.8131,1
0,0.75,1,1,0,1,1,0,0.2981,0.8451,36,6477.33,0.5502,0
2,0.75,1,0,1,1,0,0,0.4866,0.2953,16,2929.81,0.6686,1
2,0.75,1,1,1,0,0,0,0.2208,0.3939,3,1417.69,0.636,1
2,0.5,1,0,1,0,1,0,0.3283,0.8067,49,586.54,0.3386,0
2,0.5,1,1,0,0,0,0,0.0472,0.5828,17,2111.67,0.3535,1
2,0.5,1,1,0,0,1,0,0.3298,0.6997,27,194.18,0.3929,0
3,0.5,1,1,0,0,1,0,0.4148,0.5552,49,3328.6,0.3575,1
0,1.0,1,1,1,1,0,0,0.499,0.7391,15,2053.11,0.9273,1
3,0.75,1,0,1,1,1,2,0.1121,0.7733,42,634.09,0.5967,1
1,0.5,1,0,0,1,0,0,0.1318,0.9784,7,2744.33,0.3414,1
0,0.75,1,0,1,1,0,0,0.212,0.4903,43,5749.01,0.6146,1
0,0.75,1,1,0,1,0,0,0.4448,0.4557,17,12983.23,0.5113,1
0,0.5,1,0,1,0,0,0,0.0159,0.6804,49,2722.96,0.3476,1
2,0.25,0,0,1,0,0,0,0.0634,0.7004,28,585.61,0.1835,0
2,0.75,1,1,0,1,1,1,0.1237,0.6779,39,5925.59,0.7131,1
2,0.5,0,1,1,0,0,0,0.211,0.4074,15,4265.11,0.4868,0
1,0.25,0,1,0,0,0,0,0.2114,0.8004,29,10874.71,0.2348,1
1,0.75,1,1,1,0,0,0,0.1397,0.7439,48,2781.62,0.5752,0
0,0.5,1,0,1,0,0,0,0.0503,0.919,33,1646.2,0.3727,1
0,1.0,1,1,1,1,0,0,0.299,0.5303,29,11623.84,0.8422,1
1,0.5,1,1,0,0,0,0,0.2097,0.5973,20,2806.04,0.4513,1
0,0.5,0,0,1,1,0,0,0.2208,0.6883,21,156.12,0.4988,1
0,0.5,1,0,0,1,0,0,0.4762,0.5599,46,2346.39,0.348,0
2,0.75,1,1,1,0,0,0,0.1918,0.8016,24,108.33,0.5004,1
2,0.5,1,1,0,0,1,1,0.2133,0.7048,21,4784.04,0.4465,1
5,0.5,1,0,1,0,0,0,0.2531,0.3839,27,3021.05,0.4706,1
4,0.75,1,1,1,0,1,2,0.2924,0.6586,38,507.09,0.7097,1
2,1.0,1,1,1,1,1,3,0.1178,0.5381,32,5968.47,0.8875,1
1,1.0,1,1,1,1,1,0,0.6125,0.6547,1,2790.85,0.9839,1
2,0.5,0,1,0,1,0,0,0.0672,0.2415,3,523.87,0.4144,1
2,0.25,0,1,0,0,0,0,0.413,0.6339,15,710.28,0.2425,0
0,1.0,1,1,1,1,0,0,0.3294,0.5364,11,6142.94,0.9887,1
1,0.75,1,1,0,1,0,0,0.1713,0.6526,16,1637.41,0.7099,1
3,0.5,0,1,0,1,0,0,0.1902,0.7406,35,6123.17,0.3792,1
1,1.0,1,1,1,1,1,3,0.0443,0.642,15,352.13,0.7187,1
2,0.75,0,1,1,1,0,0,0.3941,0.667,38,1078.35,0.6314,1
2,0.75,1,1,0,1,0,0,0.2315,0.7222,22,5162.38,0.6064,1
0,0.75,1,1,0,1,2,0,0.3428,0.6688,7,3692.37,0.7179,0
1,0.0,0,0,0,0,0,0,0.5219,0.6014,8,1382.65,0.1,0
0,1.0,1,1,1,1,0,0,0.0468,0.7571,13,9722.5,0.7402,1
0,0.75,1,1,1,0,0,0,0.1554,0.6848,8,929.76,0.6848,1
0,0.75,1,1,1,0,0,0,0.3842,0.6874,46,6734.78,0.5124,1
3,0.75,1,0,1,1,0,0,0.1703,0.7734,25,4264.6,0.5717,1
0,0.75,1,1,0,1,0,0,0.2235,0.3872,35,551.86,0.5891,1
1,0.75,1,1,1,0,0,0,0.279,0.7512,2,2934.79,0.6509,1
0,0.5,1,0,1,0,0,0,0.074,0.6304,9,9402.79,0.3527,1
4,0.5,1,1,0,0,0,0,0.3903,0.543,24,3476.39,0.4756,1
0,0.75,1,0,1,1,1,2,0.2683,0.6879,3,2733.71,0.605,1
1,0.75,1,0,1,1,1,3,0.3802,0.7136,29,1696.76,0.7282,0
3,0.75,0,1,1,1,0,0,0.2103,0.3801,49,5542.13,0.6103,1
3,1.0,1,1,1,1,0,0,0.184,0.7969,10,8648.85,0.7463,1
0,0.5,1,1,0,0,1,2,0.419,0.4077,18,4998.78,0.3498,0
3,0.5,1,0,0,1,1,1,0.0348,0.8386,49,4621.62,0.3257,1
1,0.75,1,1,1,0,0,0,0.183,0.3522,12,848.3,0.6272,1
1,0.5,1,0,0,1,1,3,0.0962,0.648,35,6384.9,0.3438,1
0,0.75,1,0,1,1,1,0,0.2508,0.6538,2,245.41,0.5903,1
0,0.75,1,0,1,1,0,0,0.1534,0.8073,47,5056.64,0.6422,1
2,0.5,0,1,1,0,2,3,0.3008,0.7229,13,928.88,0.3732,0
1,0.75,1,1,1,0,1,2,0.1319,0.5805,9,2437.96,0.5335,1
1,0.75,1,1,1,0,1,1,0.2324,0.7507,37,4258.74,0.6909,1
2,1.0,1,1,1,1,0,0,0.0889,0.8565,39,5081.49,0.9814,1
2,0.5,0,0,1,1,0,0,0.2408,0.566,26,7765.02,0.3426,1
0,0.5,1,1,0,0,0,0,0.0361,0.7126,23,1262.39,0.3522,1
2,0.75,1,1,0,1,0,0,0.4407,0.7029,15,989.05,0.7395,1
0,0.5,0,1,0,1,0,0,0.311,0.5877,9,19647.46,0.3316,0
2,0.25,1,0,0,0,0,0,0.4462,0.6781,26,914.23,0.248,1
2,0.75,1,1,0,1,1,1,0.1934,0.958,6,3932.71,0.4887,1
5,0.75,1,1,0,1,0,0,0.5378,0.749,27,10782.67,0.7168,1
0,1.0,1,1,1,1,0,0,0.4613,0.8162,25,8040.54,0.7576,1
0,0.75,1,1,1,0,1,0,0.2754,0.5336,17,2149.82,0.7339,1
0,0.25,1,0,0,0,0,0,0.3262,0.4819,12,3652.35,0.1902,0
