transaction_amount,customer_avg_amount,amount_deviation_ratio,dispute_amount,customer_dispute_count,merchant_dispute_rate,days_since_payment,dispute_velocity_24h,dispute_velocity_7d,is_duplicate_flag,transaction_hour,transaction_day_of_week,reason_code_encoded,merchant_high_risk_flag,customer_account_age_days,ip_billing_mismatch,is_fraud
676.46,940.52,0.7192,635.48,1,0.0188,11,0,0,0,15,3,0,0,502,0,0
256.51,242.38,1.0583,246.49,0,0.0204,78,0,1,0,17,6,2,0,524,0,0
1438.24,1036.14,1.3881,1268.02,0,0.0496,2,1,6,0,7,2,5,0,280,0,0
4418.94,5460.01,0.8093,4313.96,1,0.0358,35,0,1,0,9,5,0,0,45,0,0
939.12,1595.99,0.5884,802.53,0,0.0261,45,0,1,0,21,5,1,0,565,1,0
4066.91,6916.98,0.588,3971.63,1,0.0483,49,0,0,0,10,0,1,0,181,0,0
12412.71,10906.64,1.1381,11407.89,0,0.0664,35,1,1,0,16,5,0,0,401,0,0
495.12,563.82,0.8782,437.01,1,0.0071,72,0,0,0,6,5,2,0,374,0,0
4058.03,2825.57,1.4362,3530.76,0,0.0675,32,0,0,0,2,2,2,0,234,0,0
2202.88,3951.71,0.5574,2187.45,0,0.0083,68,1,2,0,6,1,0,1,186,0,0
7241.11,12842.58,0.5638,6233.87,0,0.009,71,0,0,0,5,4,2,1,75,0,0
832.43,1089.91,0.7638,732.43,0,0.0079,39,0,1,0,2,3,2,0,710,0,0
4278.91,6530.39,0.6552,3860.32,0,0.0004,48,0,1,0,7,1,0,0,591,0,0
6523.05,9139.71,0.7137,6151.47,0,0.0336,37,1,1,0,0,3,2,0,233,0,1
10277.01,12645.05,0.8127,9575.3,0,0.0555,60,0,1,0,4,1,1,0,168,0,1
4173.73,1981.22,2.1066,3626.33,2,0.0043,81,0,1,0,23,5,2,0,535,0,0
2556.29,2650.03,0.9646,2283.94,0,0.0844,74,0,0,0,18,3,1,0,407,0,0
3516.77,4729.0,0.7437,3115.2,1,0.0066,4,0,0,0,12,4,0,0,230,0,0
7261.42,9792.35,0.7415,6404.8,0,0.0011,23,0,0,0,10,0,2,1,647,0,1
3108.86,2867.52,1.0842,2834.26,2,0.0047,14,0,0,0,21,2,2,0,293,0,0
258.0,443.34,0.5819,246.55,1,0.0058,5,0,0,0,10,1,2,0,400,0,0
9505.17,6029.13,1.5765,8389.43,0,0.0541,66,0,2,0,1,2,0,1,38,0,0
4243.8,4670.32,0.9087,3840.65,1,0.0631,24,0,0,0,8,2,2,0,232,0,0
4100.09,5605.8,0.7314,3725.5,0,0.0333,18,1,2,0,1,3,1,1,168,1,1
1000.26,1376.35,0.7267,996.73,1,0.032,27,0,0,0,20,0,2,0,285,0,0
3914.38,5120.38,0.7645,3887.76,0,0.0428,24,0,0,0,18,3,2,0,103,0,0
1902.28,1494.06,1.2732,1845.25,1,0.0471,29,0,1,0,11,2,1,0,145,0,0
3836.73,2373.74,1.6163,3400.3,0,0.0226,11,0,1,0,8,5,0,0,660,0,0
544.5,702.58,0.775,468.38,0,0.038,18,1,1,0,8,6,3,0,366,0,0
3903.72,4836.8,0.8071,3503.73,0,0.0148,4,0,0,0,22,4,2,0,153,0,0
26196.03,17056.19,1.5359,23314.97,0,0.0068,33,0,0,0,9,0,5,0,422,0,0
322.95,447.99,0.7209,299.02,0,0.0343,78,2,2,0,4,0,1,0,319,0,0
13379.52,13877.78,0.9641,12933.44,0,0.0161,42,0,1,0,8,5,2,0,638,1,1
1978.42,2640.92,0.7491,1936.38,0,0.0154,32,0,1,0,22,2,2,0,704,0,0
7311.12,11495.38,0.636,7140.99,0,0.0188,51,0,0,0,17,3,2,1,485,0,0
5487.61,3499.01,1.5683,4960.53,1,0.0239,4,1,1,0,9,5,2,0,83,0,0
3079.69,1314.42,2.343,2935.21,1,0.0243,20,0,0,0,16,4,0,0,533,0,0
4843.94,7221.07,0.6708,4344.65,0,0.0423,85,0,2,0,9,1,1,0,288,1,0
7527.89,9436.79,0.7977,6467.48,1,0.018,67,0,0,0,13,3,1,0,489,0,1
1962.13,2706.75,0.7249,1874.29,0,0.0029,89,0,0,0,3,0,0,1,268,0,0
1536.21,2417.1,0.6356,1308.04,1,0.0446,68,1,3,0,9,5,1,0,633,0,0
4004.89,6103.19,0.6562,3649.97,1,0.0202,62,0,0,0,23,3,1,1,623,0,0
5923.1,10337.52,0.573,5327.28,1,0.0232,58,1,3,0,21,1,0,1,79,1,0
5178.39,5956.75,0.8693,4940.22,0,0.0236,47,1,1,0,17,6,0,0,376,0,0
5744.98,6226.95,0.9226,5543.54,0,0.0142,75,0,1,0,4,6,2,1,597,0,0
2151.87,2071.48,1.0388,1927.25,1,0.0106,80,0,0,0,8,4,0,0,592,0,0
6109.93,3758.63,1.6256,5937.29,0,0.0541,59,0,0,0,5,6,0,0,151,0,0
598.25,718.89,0.8322,534.89,0,0.0049,6,0,0,0,15,6,2,0,15,0,0
2902.17,2286.38,1.2693,2661.14,0,0.0059,40,0,1,0,21,5,0,1,101,0,1
170.21,287.63,0.5918,163.24,1,0.0104,77,0,1,0,22,4,2,0,388,1,1
1523.5,1853.29,0.8221,1453.32,2,0.028,23,0,1,0,15,1,0,1,35,0,0
1747.52,2149.41,0.813,1744.21,0,0.0107,52,0,0,0,10,1,3,0,351,0,0
1915.63,1718.12,1.115,1692.98,0,0.0346,4,0,1,0,20,6,0,0,283,0,0
4311.42,2038.38,2.1151,4093.04,1,0.0258,37,0,0,1,14,2,0,0,637,0,0
1871.77,831.89,2.25,1762.18,0,0.0472,42,0,0,0,18,0,1,0,673,0,0
2234.13,2217.75,1.0074,2205.68,1,0.0824,44,0,0,0,2,2,0,0,525,1,0
1099.24,569.84,1.929,960.14,0,0.0536,42,0,0,0,15,3,2,0,165,0,0
1785.24,2230.81,0.8003,1718.78,0,0.0028,29,0,1,0,20,1,2,0,428,0,0
1052.39,1718.93,0.6122,984.24,0,0.0878,19,1,1,0,19,2,2,1,258,0,0
416.05,680.69,0.6112,370.78,1,0.0106,84,0,1,0,4,0,1,0,443,0,0
3387.32,4480.28,0.7561,3120.28,0,0.0875,32,1,3,0,8,0,3,0,626,0,1
4011.42,2790.84,1.4374,3610.54,1,0.093,44,0,1,0,4,1,1,0,120,1,1
3531.85,5679.91,0.6218,3308.98,2,0.0113,55,0,1,0,3,5,0,1,69,0,1
2329.37,3821.4,0.6096,2290.59,0,0.0349,80,1,1,0,12,2,0,0,274,0,0
1821.92,1230.37,1.4808,1704.22,1,0.0132,5,1,1,0,19,4,2,0,560,0,0
7115.74,10192.56,0.6981,6722.65,0,0.0055,46,1,2,0,16,1,4,0,322,0,0
2712.2,2172.82,1.2482,2516.41,1,0.0077,76,0,0,0,19,6,0,1,362,0,0
2433.24,3707.52,0.6563,2086.93,1,0.0092,45,0,1,0,11,3,3,0,570,0,0
240.92,432.72,0.5568,213.2,0,0.0209,21,0,1,0,19,2,2,0,590,0,0
1610.93,712.09,2.2623,1488.18,0,0.0458,78,0,1,0,19,2,1,0,499,0,1
1824.23,3021.49,0.6038,1635.49,1,0.0463,22,0,0,0,6,1,2,0,204,0,1
1931.03,2455.66,0.7864,1694.02,1,0.0132,30,0,1,0,0,5,0,0,506,0,0
3187.69,5619.05,0.5673,2950.59,0,0.0496,23,0,1,0,15,2,3,1,615,0,0
2819.51,2963.34,0.9515,2533.11,0,0.016,5,0,3,0,6,2,2,0,109,0,0
3426.88,5436.21,0.6304,3045.52,0,0.0837,63,0,0,0,1,3,1,0,265,1,0
5216.86,2542.45,2.0519,4797.41,0,0.0362,59,0,1,0,11,5,3,0,388,1,0
6018.0,5231.99,1.1502,5235.62,0,0.033,82,0,1,0,10,3,0,0,416,0,0
4582.0,2262.7,2.025,4532.34,0,0.0039,52,0,0,0,7,4,3,0,568,0,1
11044.8,19499.38,0.5664,10825.62,1,0.0307,65,0,0,0,0,3,0,0,312,0,0
214.4,330.98,0.6478,205.0,1,0.0669,39,0,1,0,2,6,2,0,252,0,0
912.58,1454.26,0.6275,790.23,0,0.0119,81,0,0,1,7,4,2,0,584,0,0
176.57,302.49,0.5837,170.63,0,0.0114,3,0,0,0,7,3,2,0,653,0,0
3799.22,1972.35,1.9262,3689.78,0,0.0006,42,0,2,0,10,4,1,0,388,0,0
8140.79,7651.01,1.064,7857.2,0,0.0596,71,1,1,0,20,5,3,0,692,0,0
1126.6,562.68,2.0022,976.87,0,0.0285,27,0,1,0,4,3,0,0,203,1,1
9312.19,6473.0,1.4386,8814.79,0,0.0643,28,0,1,1,7,3,0,0,110,0,0
367.56,265.05,1.3868,358.43,1,0.0133,54,1,2,0,20,1,0,0,82,0,0
9686.55,10236.26,0.9463,9072.45,1,0.0226,15,0,1,0,8,3,2,0,596,0,0
1666.49,1293.17,1.2887,1578.1,0,0.0172,53,1,1,0,16,4,1,0,193,1,0
524.29,283.83,1.8472,481.69,0,0.0022,72,1,2,0,4,1,1,0,139,1,0
2478.49,1572.57,1.5761,2303.28,0,0.008,70,0,2,0,18,4,3,0,221,0,0
1188.65,720.54,1.6497,1016.48,0,0.0047,4,0,0,0,18,3,3,0,189,0,1
1323.53,2332.47,0.5674,1251.85,0,0.0369,17,1,3,0,1,3,0,0,340,0,0
1435.0,2099.42,0.6835,1237.28,0,0.0621,34,1,1,0,18,4,1,0,478,0,0
5836.39,10242.08,0.5698,5341.77,0,0.0214,6,0,0,0,22,5,0,0,422,0,0
2861.47,2906.21,0.9846,2557.86,0,0.0231,36,0,0,0,14,5,3,0,197,0,1
1455.36,1149.32,1.2663,1356.13,1,0.0063,39,1,1,0,7,6,3,0,586,0,0
3448.63,5233.68,0.6589,3000.35,2,0.0111,80,0,2,0,23,5,3,0,198,0,0
4557.59,3904.74,1.1672,4346.79,2,0.0035,66,0,0,0,7,2,2,0,324,0,0
1264.09,1035.46,1.2208,1225.22,0,0.022,8,1,1,0,0,1,1,0,260,0,0
2017.83,1463.95,1.3783,1764.6,1,0.0696,15,0,2,0,13,1,1,0,199,0,0
604.93,351.8,1.7195,523.66,1,0.0406,63,0,0,0,10,5,1,0,137,0,0
849.49,644.8,1.3174,740.61,0,0.0078,80,1,2,1,6,3,0,0,346,0,1
4150.27,3724.65,1.1143,4073.78,0,0.0184,65,0,0,0,17,1,4,0,500,0,0
850.72,1143.02,0.7443,790.51,0,0.017,59,0,1,0,14,4,1,0,175,0,0
2756.75,1344.17,2.0509,2536.46,2,0.026,10,0,1,0,9,3,4,0,489,0,0
4471.07,3106.1,1.4394,3871.98,0,0.0303,7,0,1,0,3,1,3,0,469,0,0
545.61,836.22,0.6525,516.93,1,0.0519,74,0,0,0,20,0,3,0,316,0,0
3082.09,1866.79,1.651,3021.06,0,0.0213,76,1,4,1,0,1,2,0,380,0,1
1187.65,1044.78,1.1367,1157.04,0,0.0346,81,0,0,0,13,5,0,0,442,0,0
11682.02,18814.16,0.6209,11026.75,1,0.0245,12,0,0,0,19,4,0,0,133,1,1
2462.69,1519.22,1.621,2121.09,0,0.0376,79,1,2,0,19,1,2,1,27,1,1
5889.51,3038.0,1.9386,5105.38,0,0.0097,46,0,0,0,8,6,0,0,257,1,0
2946.54,3177.41,0.9273,2526.35,1,0.1279,32,0,0,0,12,2,0,0,563,0,0
305.34,251.41,1.2145,271.33,0,0.0239,32,0,0,0,16,5,2,0,656,0,0
3659.82,4350.69,0.8412,3185.32,0,0.0071,78,1,2,0,23,6,4,1,356,0,0
10734.7,16373.93,0.6556,9543.23,1,0.0203,61,0,0,0,19,6,3,0,236,0,0
3371.15,1995.75,1.6892,3060.19,0,0.0097,69,0,0,0,3,2,0,0,672,0,0
6136.06,7442.91,0.8244,6083.58,0,0.0169,61,0,2,0,4,3,4,0,359,0,0
7695.81,8524.74,0.9028,7246.04,0,0.0148,46,0,0,0,17,2,2,0,271,0,0
1056.06,635.44,1.6619,1029.92,0,0.015,68,0,0,0,16,4,2,0,666,0,0
984.1,1253.35,0.7852,941.34,0,0.0551,55,0,0,0,20,0,0,0,549,0,0
3454.44,2705.16,1.277,2994.57,0,0.0134,1,0,1,0,6,0,2,0,510,0,0
2002.82,2168.99,0.9234,1923.48,0,0.0325,77,0,2,1,9,3,2,0,729,0,1
6561.0,3380.1,1.9411,5847.59,0,0.026,67,1,1,0,8,3,2,0,439,0,1
8209.86,8566.31,0.9584,7765.43,0,0.0452,49,0,0,0,12,2,1,0,642,1,1
1676.21,1389.66,1.2062,1510.51,2,0.0189,25,0,0,0,17,6,3,0,588,0,0
1096.15,1700.49,0.6446,1095.77,1,0.0192,16,0,1,0,11,4,4,0,471,0,0
5457.82,2618.5,2.0843,4854.91,1,0.0595,85,1,1,0,7,2,3,0,709,0,0
1274.61,1256.83,1.0141,1136.79,1,0.0135,13,1,2,0,22,4,0,0,311,0,0
6203.0,6462.31,0.9599,6138.49,0,0.0208,52,0,2,0,17,4,1,0,217,0,0
2079.18,2942.06,0.7067,1774.99,1,0.0374,36,0,0,0,4,0,0,0,611,1,1
4004.43,4821.34,0.8306,3822.24,0,0.0304,72,0,1,0,6,6,2,0,312,0,1
501.44,668.97,0.7496,480.78,0,0.06,44,0,1,0,14,4,3,0,230,0,0
3572.27,5315.07,0.6721,3484.6,1,0.0154,83,1,1,0,2,1,0,0,621,0,0
2253.7,3621.89,0.6222,2245.06,0,0.0296,47,1,1,0,17,4,4,1,340,0,1
3241.76,2721.22,1.1913,3229.9,1,0.0335,80,0,0,0,5,0,2,1,495,0,0
793.79,915.42,0.8671,682.49,0,0.0682,76,0,0,0,5,5,0,0,164,0,0
4822.92,7601.65,0.6345,4694.03,1,0.0369,20,0,1,0,19,2,1,0,116,0,0
7102.03,12678.77,0.5602,6725.24,0,0.0264,18,1,2,0,0,4,0,0,71,0,0
1005.02,1653.59,0.6078,951.86,0,0.0279,54,0,0,0,20,1,2,0,726,0,1
502.14,462.0,1.0869,436.49,1,0.0163,12,0,0,0,16,3,0,0,53,0,0
233.73,157.35,1.4854,221.47,2,0.0326,25,1,1,0,10,2,2,0,597,0,0
3745.0,4063.89,0.9215,3735.16,1,0.0234,60,0,0,0,23,3,2,0,342,0,0
3419.65,4918.48,0.6953,3374.42,0,0.0711,75,0,0,0,1,1,1,0,588,0,0
2919.18,3180.73,0.9178,2673.59,2,0.0091,86,0,0,0,8,0,0,0,332,0,1
1073.64,1155.72,0.929,919.03,0,0.0379,34,0,1,0,18,5,2,0,79,0,0
1885.24,2966.47,0.6355,1704.91,0,0.0579,13,0,3,0,5,6,1,0,107,0,1
3309.02,2997.86,1.1038,3222.85,0,0.0213,38,0,0,0,6,0,4,0,82,0,0
2553.46,4095.02,0.6236,2439.13,0,0.0513,12,0,1,0,3,5,1,1,202,0,1
15567.97,15093.56,1.0314,14305.43,0,0.005,36,1,1,0,2,6,0,0,392,0,0
663.42,570.23,1.1634,569.39,1,0.0418,28,1,3,0,1,2,2,0,230,0,1
4307.71,4461.0,0.9656,3937.39,0,0.0655,39,0,0,0,9,4,2,1,20,0,1
1963.17,2880.81,0.6815,1806.81,1,0.0217,77,0,0,0,9,4,0,0,323,0,0
2106.38,1214.12,1.7349,2083.81,0,0.0243,43,0,2,0,16,3,1,1,468,0,0
4575.48,3088.39,1.4815,4329.15,0,0.0233,31,2,2,0,15,0,2,0,690,0,0
4276.75,7407.43,0.5774,3835.17,0,0.0114,2,1,3,0,0,4,0,0,652,0,0
16737.85,10807.43,1.5487,15546.08,0,0.0113,82,1,2,0,11,5,0,0,310,0,1
630.96,753.88,0.837,542.57,0,0.0633,42,2,3,0,19,6,2,0,472,0,1
534.78,647.64,0.8257,532.58,1,0.0253,31,0,0,0,19,4,2,0,592,0,0
4660.04,5058.35,0.9213,4212.72,0,0.0217,61,0,1,0,9,0,3,1,694,0,0
3172.84,4133.08,0.7677,2924.34,0,0.0292,56,0,3,0,0,0,1,0,74,0,0
1271.49,917.71,1.3855,1148.53,0,0.0254,86,1,3,0,15,1,1,1,659,0,1
439.63,516.01,0.852,418.69,0,0.0219,83,0,0,0,10,6,2,0,654,0,1
463.43,426.84,1.0857,439.95,1,0.0067,14,0,0,0,3,3,2,1,436,0,0
8011.41,10625.81,0.754,7669.31,0,0.0066,14,0,1,0,2,6,2,0,462,0,0
895.6,535.31,1.673,797.28,0,0.0546,29,0,1,0,12,0,0,0,150,0,0
1517.22,1819.49,0.8339,1361.48,1,0.0847,81,0,1,0,20,6,0,0,644,0,0
1049.61,692.09,1.5166,911.89,0,0.0101,50,0,0,0,14,1,2,0,315,0,0
1684.75,1331.12,1.2657,1597.69,1,0.0087,50,0,0,0,9,6,1,0,674,0,0
401.83,283.77,1.416,343.95,0,0.0461,63,0,1,0,5,0,0,0,250,0,0
2712.04,1779.02,1.5245,2548.37,0,0.0533,73,0,0,0,10,2,0,0,640,0,0
395.02,614.65,0.6427,387.3,0,0.1119,65,0,1,0,0,5,3,0,274,0,1
5789.28,4631.37,1.25,5694.48,0,0.0143,68,0,2,0,19,5,5,0,482,0,0
1081.69,1836.68,0.5889,992.29,1,0.0059,71,1,3,0,3,2,0,0,82,0,0
2867.94,5041.54,0.5689,2635.34,0,0.002,11,1,2,0,9,2,1,0,232,0,0
7573.23,9086.09,0.8335,6524.68,0,0.0279,14,1,2,0,21,0,0,0,31,0,0
3833.16,2300.67,1.6661,3643.86,0,0.0332,83,1,1,1,14,4,0,0,84,0,0
2814.67,2601.79,1.0818,2739.21,0,0.0029,3,0,1,0,0,4,1,0,42,0,0
1522.2,2308.91,0.6593,1349.73,1,0.0246,8,1,2,0,20,2,0,0,714,0,0
1567.39,1433.14,1.0937,1431.33,0,0.0161,43,0,0,0,14,3,2,0,251,0,1
4024.88,2100.28,1.9164,3927.58,0,0.0334,9,0,0,0,2,5,1,0,510,0,0
18138.24,21394.03,0.8478,17803.92,0,0.0302,19,1,2,0,0,1,3,0,387,0,0
3944.82,6245.32,0.6316,3496.99,0,0.0392,12,0,0,0,5,2,2,0,597,0,0
3005.84,4551.73,0.6604,2803.2,0,0.0073,27,0,2,0,18,5,0,0,695,0,0
4741.11,3058.83,1.55,4166.84,0,0.0104,58,1,1,0,3,1,0,0,266,0,0
2340.56,3140.73,0.7452,2025.24,0,0.0326,25,1,2,0,11,6,4,0,583,0,0
367.09,260.16,1.411,362.2,1,0.0364,45,0,1,1,1,1,3,0,22,0,0
3041.75,2145.93,1.4175,2959.85,0,0.0273,48,0,2,0,16,2,1,0,407,0,0
11214.21,18208.52,0.6159,10810.56,0,0.0289,50,0,3,0,5,4,0,0,76,0,0
824.59,618.06,1.3342,706.93,0,0.0087,81,0,1,0,11,3,4,0,487,0,0
4249.2,3265.71,1.3012,4149.6,0,0.0585,44,0,1,0,14,5,0,0,680,1,1
935.09,374.89,2.4943,856.27,0,0.0674,59,0,2,0,16,2,0,0,351,0,0
2836.25,4591.71,0.6177,2556.48,0,0.0074,33,0,1,0,0,1,4,0,240,0,0
505.86,763.66,0.6624,471.45,1,0.0193,78,0,1,0,13,5,3,0,51,0,0
2244.79,2869.43,0.7823,1938.83,0,0.1013,28,0,0,0,22,0,2,0,476,0,1
5089.4,7381.52,0.6895,4903.62,0,0.0278,18,0,1,1,1,6,0,0,595,0,0
1644.69,1007.98,1.6317,1541.68,1,0.0455,55,0,0,0,3,0,1,0,602,1,1
3976.76,4142.4,0.96,3491.55,0,0.0312,33,0,1,0,19,5,2,0,525,0,0
5704.3,5086.57,1.1214,5009.71,0,0.0182,15,0,0,0,1,5,2,0,157,0,1
9319.07,4951.1,1.8822,8178.76,0,0.0631,61,1,2,0,21,1,1,0,199,0,0
1085.94,1173.45,0.9254,932.33,0,0.0235,11,1,1,0,13,2,5,0,431,0,0
1933.9,3266.43,0.5921,1814.33,0,0.0258,36,1,1,0,17,4,0,0,666,0,1
728.78,332.38,2.1926,711.33,0,0.0182,15,0,0,0,7,2,0,0,710,0,0
17267.29,13952.75,1.2376,14722.52,0,0.0136,53,1,2,0,19,3,0,1,118,0,0
9310.58,6429.49,1.4481,7982.43,1,0.0758,62,0,2,1,0,5,2,0,663,0,1
2867.52,2103.05,1.3635,2683.76,0,0.0048,48,0,0,0,15,0,2,0,75,1,0
6608.8,11048.65,0.5982,6429.86,0,0.0095,15,0,2,1,6,1,2,0,725,0,0
2725.88,2876.61,0.9476,2450.6,1,0.0158,63,2,3,0,5,4,0,1,367,0,0
3569.73,3758.28,0.9498,3221.47,0,0.0469,87,0,0,0,21,6,4,1,178,0,1
476.72,698.3,0.6827,447.86,0,0.0244,43,2,3,0,18,2,0,0,108,0,0
5076.61,3128.66,1.6226,4523.93,1,0.0464,50,0,0,0,9,3,0,0,689,0,0
628.23,679.85,0.9241,536.5,0,0.0263,60,0,3,0,22,2,2,1,479,0,0
6271.81,6284.22,0.998,6022.72,0,0.0687,59,1,1,0,5,6,0,0,686,0,0
5481.86,6773.8,0.8093,5174.04,0,0.0343,15,0,0,0,9,3,1,0,93,0,1
4467.44,8038.63,0.5557,4186.5,0,0.0539,29,0,3,0,18,2,1,1,100,0,1
278.91,412.01,0.6769,268.1,0,0.0506,75,2,2,0,2,4,0,0,181,0,0
1414.04,1353.25,1.0449,1345.15,0,0.0133,82,0,0,0,19,4,0,0,671,0,0
1218.62,1899.31,0.6416,1073.46,3,0.0069,40,1,1,0,2,1,1,0,96,0,0
1712.75,1094.43,1.565,1546.39,0,0.0154,31,0,1,0,19,4,0,0,232,0,0
471.03,208.5,2.2591,409.29,0,0.015,73,0,0,0,5,3,1,0,251,0,0
9823.83,6741.38,1.4572,8541.61,0,0.0024,86,0,0,0,16,1,2,0,579,0,0
2974.48,2607.36,1.1408,2830.01,1,0.0056,11,0,1,0,17,6,0,0,19,0,0
1426.09,1589.82,0.897,1395.84,1,0.0663,81,0,1,0,9,4,2,0,287,0,0
1920.33,2421.88,0.7929,1909.6,1,0.0061,62,0,1,0,5,0,2,0,207,0,0
2224.67,3725.98,0.5971,2100.65,0,0.0355,75,1,1,0,12,6,3,0,311,0,0
3362.22,3744.83,0.8978,2950.74,1,0.0227,8,0,1,0,5,3,3,0,103,0,1
2687.53,2961.08,0.9076,2326.99,1,0.0038,51,0,0,0,11,6,0,0,159,0,0
8963.55,4215.92,2.1261,8711.92,0,0.0507,57,0,0,0,13,6,0,1,707,0,1
2554.82,1146.8,2.2278,2393.39,0,0.0195,4,1,1,0,16,1,2,0,563,0,0
17118.92,20056.94,0.8535,16138.74,0,0.0064,36,0,0,0,21,3,2,0,378,0,0
6823.33,6915.1,0.9867,6599.66,1,0.1072,19,0,2,0,7,1,0,1,224,1,1
968.44,1525.15,0.635,925.34,0,0.094,24,0,0,0,4,3,1,0,714,0,0
9487.3,5929.1,1.6001,9251.72,0,0.0354,41,0,2,0,3,0,2,0,92,0,1
582.99,253.58,2.299,500.46,0,0.0714,49,1,1,0,5,6,2,0,667,0,1
6102.55,6277.41,0.9721,5871.43,0,0.0039,82,0,0,0,10,4,2,0,176,0,0
1826.65,1337.97,1.3652,1785.78,1,0.0276,46,0,2,0,4,2,0,0,110,0,0
7512.33,3526.74,2.1301,6707.91,0,0.0218,36,0,0,0,21,6,0,0,179,0,0
7238.84,10238.89,0.707,6848.43,0,0.051,10,0,1,0,13,2,1,0,453,0,1
5888.29,3275.24,1.7978,5282.53,0,0.0342,78,0,0,0,9,2,0,0,75,0,0
5612.77,7025.21,0.7989,5577.39,0,0.0128,7,1,1,0,10,6,4,0,583,0,0
1421.84,1128.19,1.2603,1215.69,2,0.0055,12,0,0,0,2,1,0,0,721,1,0
445.33,286.3,1.5555,417.26,0,0.0185,86,1,1,1,22,4,0,0,492,0,0
1955.32,1821.68,1.0734,1710.86,1,0.003,48,0,0,0,7,6,0,0,103,1,1
817.05,1243.57,0.657,781.78,0,0.0067,37,1,1,0,20,5,2,0,41,0,0
4305.49,4085.61,1.0538,3773.26,0,0.027,75,0,0,0,4,1,1,0,435,0,0
1636.8,2375.12,0.6891,1449.07,0,0.0095,36,0,0,0,19,6,2,1,334,0,0
13147.57,7568.8,1.7371,12150.4,2,0.0118,60,0,0,0,20,6,4,0,280,0,0
3735.24,5535.18,0.6748,3687.52,0,0.0548,77,0,0,0,9,1,1,0,542,0,1
6200.36,4536.84,1.3667,5467.21,1,0.0202,8,0,0,0,7,6,0,0,506,0,0
647.59,873.18,0.7416,564.46,0,0.0103,7,0,0,0,20,1,2,0,243,0,0
7082.12,8442.55,0.8389,6826.08,0,0.0105,43,0,0,0,8,6,3,0,564,0,0
9112.81,15499.09,0.588,8430.2,0,0.1352,58,1,1,0,14,5,0,0,569,0,1
2486.6,2343.0,1.0613,2453.7,1,0.0428,81,0,1,0,0,6,0,0,702,0,0
3412.16,1680.94,2.0299,2975.38,0,0.1227,86,0,1,0,22,1,2,0,79,0,0
5215.76,2226.18,2.3429,4938.75,1,0.0481,46,0,1,0,4,4,1,0,437,1,1
822.62,1281.31,0.642,727.96,0,0.0589,34,0,1,0,14,6,1,0,708,0,0
2594.02,2943.25,0.8813,2265.91,0,0.0184,84,0,1,0,3,2,3,0,461,0,0
1930.1,2866.86,0.6732,1838.45,0,0.0301,72,0,1,0,18,3,0,0,197,0,0
703.92,512.59,1.3733,661.02,0,0.0152,22,0,3,0,9,1,2,0,31,0,0
1753.45,1548.5,1.1324,1688.97,0,0.0043,21,1,1,0,22,6,0,0,30,0,0
397.13,175.59,2.2617,356.0,0,0.049,15,0,0,0,1,4,0,0,113,0,0
241.53,421.73,0.5727,221.53,0,0.0097,5,0,0,0,4,0,2,0,650,0,0
658.26,878.79,0.7491,599.56,0,0.0155,17,1,1,0,17,3,0,0,684,0,0
11699.84,19965.63,0.586,11671.92,0,0.0949,72,1,1,0,22,1,2,0,390,0,0
2941.12,2269.65,1.2958,2628.88,0,0.0139,19,0,1,0,5,1,0,0,667,0,0
11966.62,15030.66,0.7961,10700.82,0,0.0067,5,0,0,0,9,6,0,0,276,1,0
2132.79,2879.05,0.7408,1926.3,0,0.1081,23,1,2,0,14,3,0,1,220,1,0
1457.95,1231.34,1.184,1362.73,1,0.062,83,0,1,0,22,3,3,0,276,0,0
2619.27,4157.71,0.63,2325.51,1,0.0455,14,1,2,0,8,1,1,0,12,0,1
2176.31,3756.37,0.5794,2148.66,0,0.0809,10,2,2,0,12,4,0,0,493,0,0
540.86,886.36,0.6102,481.29,1,0.0331,31,1,3,1,17,0,1,0,597,0,0
3733.82,5356.89,0.697,3675.47,0,0.0149,13,0,2,0,6,6,2,0,49,1,0
1001.88,789.93,1.2683,867.15,0,0.0236,22,0,0,0,1,4,0,0,692,0,0
3532.75,2805.93,1.259,3350.76,1,0.0691,37,0,2,1,15,5,4,0,10,0,0
3826.39,6691.23,0.5719,3773.0,2,0.1546,39,1,2,1,1,2,5,0,261,0,0
727.16,301.33,2.4132,636.49,1,0.017,10,0,2,0,3,2,1,0,320,0,0
371.59,521.14,0.713,369.82,1,0.0111,31,0,2,0,1,2,1,0,186,0,0
5461.58,7584.74,0.7201,5013.36,1,0.0123,43,0,1,0,16,1,3,1,229,0,1
2305.36,2931.88,0.7863,2286.59,1,0.0183,77,0,1,0,5,6,1,0,670,0,0
359.73,642.53,0.5599,342.29,0,0.0179,36,0,0,0,9,6,3,0,21,0,0
18601.76,15562.81,1.1953,16653.0,1,0.0134,35,0,1,0,13,0,0,0,16,0,0
358.31,313.87,1.1416,314.68,0,0.0461,68,0,1,0,14,0,1,0,480,0,1
4306.46,2198.51,1.9588,3856.69,0,0.0417,55,0,0,0,20,6,5,0,627,0,0
14553.54,14843.41,0.9805,12573.57,0,0.0361,68,0,2,0,11,5,0,0,6,0,0
1106.76,847.19,1.3064,964.63,2,0.0731,47,0,3,0,18,1,0,0,298,1,1
687.05,605.11,1.1354,594.78,0,0.0271,6,1,1,0,10,1,2,0,259,0,0
